iter	RMSE
1667	9.23856173
1668	9.238021589
1669	9.235773598
1670	9.234768699
1671	9.224770074
1672	9.201714842
1673	9.201453555
1674	9.171631891
1675	9.168719022
1676	9.167268229
1677	9.163916023
1678	9.160717987
1679	9.157595129
1680	9.150626135
1681	9.14804608
1682	9.138358713
1683	9.134024498
1684	9.123273306
1685	9.119992241
1686	9.1170789
1687	9.110154812
1688	9.10755651
1689	9.102642023
1690	9.102618102
1691	9.093746177
1692	9.093084244
1693	9.030735864
1694	9.028262073
1695	9.027791835
1696	9.02764102
1697	9.024786922
1698	9.024231617
1699	9.023872373
1700	9.017062119
1701	9.013147299
1702	9.010130558
1703	9.009682634
1704	9.005986863
1705	9.005018678
1706	8.998053023
1707	8.997430364
1708	8.997032125
1709	8.995506081
1710	8.993146462
1711	8.992744457
1712	8.992398276
1713	8.986287726
1714	8.98502213
1715	8.967491187
1716	8.966446848
1717	8.966369348
1718	8.965747019
1719	8.964661075
1720	8.962744425
1721	8.961730292
1722	8.957089801
1723	8.953849523
1724	8.953464064
1725	8.953148652
1726	8.950245159
1727	8.9500871
1728	8.948274391
1729	8.947656857
1730	8.946665852
1731	8.945986831
1732	8.945444485
1733	8.943303385
1734	8.94262004
1735	8.940568568
1736	8.937157059
1737	8.936855449
1738	8.936334896
1739	8.935070827
1740	8.934754771
1741	8.920185184
1742	8.91938862
1743	8.918549995
1744	8.917485585
1745	8.90840569
1746	8.905030568
1747	8.904244671
1748	8.898589669
1749	8.897719989
1750	8.896950117
1751	8.894926822
1752	8.893951629
1753	8.886364271
1754	8.885450033
1755	8.881424646
1756	8.88064511
1757	8.879081883
1758	8.869579823
1759	8.86931115
1760	8.86876892
1761	8.863678019
1762	8.859731334
1763	8.855279783
1764	8.849734066
1765	8.849612836
1766	8.848510025
1767	8.847099727
1768	8.846564757
1769	8.839630511
1770	8.837456884
1771	8.820629796
1772	8.819897167
1773	8.812501123
1774	8.810144289
1775	8.805112554
1776	8.805004773
1777	8.793974518
1778	8.791521239
1779	8.790348223
1780	8.788167187
1781	8.787003455
1782	8.786488418
1783	8.786166477
1784	8.786155931
1785	8.78487837
1786	8.783465223
1787	8.776977187
1788	8.774729656
1789	8.76610532
1790	8.763554865
1791	8.762853344
1792	8.761158381
1793	8.756837421
1794	8.75610412
1795	8.754531543
1796	8.747500715
1797	8.746710747
1798	8.739872816
1799	8.729845822
1800	8.728234625
1801	8.727661682
1802	8.726303255
1803	8.720930772
1804	8.720845872
1805	8.70643653
1806	8.705031074
1807	8.693832071
1808	8.691234886
1809	8.690579236
1810	8.689249874
1811	8.687957584
1812	8.687567322
1813	8.68206235
1814	8.675438486
1815	8.675282704
1816	8.665015702
1817	8.663719681
1818	8.662045131
1819	8.659603417
1820	8.655468795
1821	8.652093113
1822	8.646502132
1823	8.645816737
1824	8.645281784
1825	8.640372111
1826	8.637918838
1827	8.636191953
1828	8.628011356
1829	8.622040591
1830	8.622010216
1831	8.615686706
1832	8.614533015
1833	8.614242759
1834	8.609408215
1835	8.605739989
1836	8.601467859
1837	8.59894856
1838	8.58434089
1839	8.578768326
1840	8.578319726
1841	8.577202257
1842	8.571224937
1843	8.567151794
1844	8.565870433
1845	8.565327948
1846	8.561705005
1847	8.558101441
1848	8.553535437
1849	8.550434554
1850	8.546235373
1851	8.543445926
1852	8.537367987
1853	8.536676792
1854	8.536483302
1855	8.536206444
1856	8.532693587
1857	8.53179362
1858	8.528930711
1859	8.528586744
1860	8.519043249
1861	8.499978186
1862	8.498519096
1863	8.498497551
1864	8.493021437
1865	8.492993841
1866	8.483431617
1867	8.482883803
1868	8.477724279
1869	8.477430332
1870	8.476218371
1871	8.471518758
1872	8.470710517
1873	8.469194404
1874	8.468598068
1875	8.455482269
1876	8.450117278
1877	8.449191934
1878	8.44731243
1879	8.443937298
1880	8.432596777
1881	8.421098519
1882	8.419034517
1883	8.409379086
1884	8.408649546
1885	8.407657962
1886	8.405605818
1887	8.403235686
1888	8.40307694
1889	8.398903839
1890	8.396162537
1891	8.394991281
1892	8.391491905
1893	8.390414686
1894	8.387783237
1895	8.381839572
1896	8.372947911
1897	8.371189552
1898	8.351661062
1899	8.35137176
1900	8.347783033
1901	8.346016979
1902	8.345470217
1903	8.340325674
1904	8.339471041
1905	8.336956433
1906	8.336119455
1907	8.335776104
1908	8.30942082
1909	8.305048108
1910	8.297233134
1911	8.29588703
1912	8.294273236
1913	8.293719177
1914	8.290834552
1915	8.28738354
1916	8.285818762
1917	8.283478424
1918	8.28282278
1919	8.281618479
1920	8.281602446
1921	8.278415641
1922	8.276836013
1923	8.275804129
1924	8.272058809
1925	8.270166942
1926	8.255146614
1927	8.255041769
1928	8.254065756
1929	8.25025938
1930	8.250208571
1931	8.247446022
1932	8.246255156
1933	8.245538954
1934	8.243133365
1935	8.224242529
1936	8.222400834
1937	8.221883505
1938	8.217862232
1939	8.215201914
1940	8.2085628
1941	8.207651452
1942	8.206876676
1943	8.206253265
1944	8.20464498
1945	8.201266999
1946	8.201116797
1947	8.200822572
1948	8.200693476
1949	8.200156401
1950	8.196123648
1951	8.19444693
1952	8.18784575
1953	8.187442193
1954	8.174741615
1955	8.162664722
1956	8.162187836
1957	8.161639417
1958	8.15872438
1959	8.157284002
1960	8.152492633
1961	8.147488815
1962	8.14644286
1963	8.14587269
1964	8.142682741
1965	8.142471776
1966	8.142452332
1967	8.142093017
1968	8.138291443
1969	8.135768397
1970	8.134452237
1971	8.133603954
1972	8.133396695
1973	8.133020502
1974	8.128574183
1975	8.128411209
1976	8.126137373
1977	8.123859292
1978	8.123701145
1979	8.123283398
1980	8.121633034
1981	8.120355999
1982	8.119401454
1983	8.116748406
1984	8.114510839
1985	8.114271493
1986	8.103856215
1987	8.103800162
1988	8.099423123
1989	8.09841858
1990	8.096950347
1991	8.094897303
1992	8.094611388
1993	8.093918126
1994	8.090058318
1995	8.089507425
1996	8.088314658
1997	8.088294476
1998	8.08611946
1999	8.086048291
2000	8.081952602
2001	8.073220903
2002	8.070689656
2003	8.066212691
2004	8.065750851
2005	8.064975923
2006	8.059443078
2007	8.056752452
2008	8.055810573
2009	8.054764257
2010	8.051713199
2011	8.050453466
2012	8.039850362
2013	8.039051853
2014	8.039048477
2015	8.037594818
2016	8.037418884
2017	8.037274584
2018	8.036432365
2019	8.035520947
2020	8.035069379
2021	8.034456956
2022	8.033801895
2023	8.033467211
2024	8.033134313
2025	8.028923336
2026	8.027724147
2027	8.023637071
2028	8.023478484
2029	8.023344937
2030	8.022881564
2031	8.022652049
2032	8.022620673
2033	8.022469235
2034	8.019151299
2035	8.019065178
2036	8.014236322
2037	8.013732123
2038	8.013001743
2039	8.006946495
2040	8.006349479
2041	8.006206797
2042	8.005579053
2043	8.00471149
2044	7.98941154
2045	7.98598264
2046	7.985137362
2047	7.982774917
2048	7.979914503
2049	7.979129052
2050	7.977907522
2051	7.977700072
2052	7.975284972
2053	7.968868838
2054	7.965441336
2055	7.963405197
2056	7.963341809
2057	7.959122003
2058	7.956385283
2059	7.955697598
2060	7.955326769
2061	7.954809875
2062	7.948967559
2063	7.944771036
2064	7.944036946
2065	7.941989229
2066	7.941413024
2067	7.939631792
2068	7.929931488
2069	7.929677322
2070	7.927987811
2071	7.925871789
2072	7.923983935
2073	7.921042967
2074	7.911186171
2075	7.910232941
2076	7.902476876
2077	7.902158719
2078	7.897699305
2079	7.893904115
2080	7.891078032
2081	7.890417739
2082	7.886058914
2083	7.885505318
2084	7.883198255
2085	7.881465791
2086	7.87463784
2087	7.874541085
2088	7.87244225
2089	7.871402652
2090	7.869149847
2091	7.86118938
2092	7.859692082
2093	7.857801003
2094	7.855714567
2095	7.855713452
2096	7.849229323
2097	7.837646696
2098	7.837316424
2099	7.833011688
2100	7.830930769
2101	7.830186437
2102	7.82831986
2103	7.825252927
2104	7.823775251
2105	7.82251465
2106	7.820805695
2107	7.820354413
2108	7.819677255
2109	7.817491572
2110	7.806607692
2111	7.806043821
2112	7.805623586
2113	7.802989259
2114	7.799677773
2115	7.799357038
2116	7.799225617
2117	7.797342966
2118	7.795244737
2119	7.792548952
2120	7.791897087
2121	7.791837357
2122	7.790983658
2123	7.789404053
2124	7.788576882
2125	7.788083903
2126	7.787058326
2127	7.783169087
2128	7.782888429
2129	7.782806751
2130	7.773090559
2131	7.772805991
2132	7.771032984
2133	7.770515396
2134	7.769993042
2135	7.769353697
2136	7.768848213
2137	7.766816834
2138	7.766800749
2139	7.764975248
2140	7.761543253
2141	7.761445956
2142	7.7610993
2143	7.758654947
2144	7.753746948
2145	7.752865095
2146	7.751746436
2147	7.747149171
2148	7.746203723
2149	7.745623054
2150	7.745065935
2151	7.74327625
2152	7.74298165
2153	7.741329712
2154	7.740821351
2155	7.734160796
2156	7.733303871
2157	7.729904137
2158	7.72888906
2159	7.727511444
2160	7.726071317
2161	7.725530207
2162	7.721609781
2163	7.719873107
2164	7.71755083
2165	7.713977029
2166	7.713733167
2167	7.708313959
2168	7.708224015
2169	7.706650839
2170	7.706515737
2171	7.702771734
2172	7.702153069
2173	7.699774879
2174	7.699001954
2175	7.698194159
2176	7.697140128
2177	7.69422034
2178	7.693084736
2179	7.692739363
2180	7.69198977
2181	7.691912913
2182	7.687794014
2183	7.685190293
2184	7.665173872
2185	7.664139544
2186	7.663853094
2187	7.660114473
2188	7.659684186
2189	7.657840732
2190	7.657503195
2191	7.653171516
2192	7.649775015
2193	7.648740308
2194	7.648429843
2195	7.647290327
2196	7.647020322
2197	7.645181386
2198	7.644573533
2199	7.632110066
2200	7.631383787
2201	7.629715012
2202	7.629401052
2203	7.623781968
2204	7.623700475
2205	7.620005968
2206	7.618024563
2207	7.617983138
2208	7.617569929
2209	7.61703932
2210	7.616694065
2211	7.613247563
2212	7.609131968
2213	7.608834009
2214	7.603473449
2215	7.596763791
2216	7.596672109
2217	7.596125357
2218	7.595150568
2219	7.594775761
2220	7.593803375
2221	7.59307612
2222	7.588836476
2223	7.588578423
2224	7.586211065
2225	7.586197221
2226	7.586158971
2227	7.579381918
2228	7.579377385
2229	7.578225292
2230	7.570739106
2231	7.566771992
2232	7.565920055
2233	7.564625202
2234	7.562692564
2235	7.562281672
2236	7.561411443
2237	7.560910682
2238	7.557928385
2239	7.555027542
2240	7.546883816
2241	7.54555703
2242	7.544515274
2243	7.542581668
2244	7.540796297
2245	7.540727648
2246	7.539769299
2247	7.539273489
2248	7.533641165
2249	7.526755252
2250	7.524915477
2251	7.522172605
2252	7.516637686
2253	7.508605097
2254	7.506803507
2255	7.506071762
2256	7.504989714
2257	7.502373452
2258	7.501412844
2259	7.496901778
2260	7.495190052
2261	7.49371459
2262	7.49016082
2263	7.489133904
2264	7.488178014
2265	7.481709626
2266	7.47063252
2267	7.4592222
2268	7.455547498
2269	7.453536473
2270	7.453422152
2271	7.452357294
2272	7.447320107
2273	7.441242917
2274	7.440661281
2275	7.439075351
2276	7.438700327
2277	7.435224898
2278	7.434309734
2279	7.43236512
2280	7.431698482
2281	7.428623253
2282	7.425792495
2283	7.425152494
2284	7.424127941
2285	7.422297336
2286	7.421235167
2287	7.416563127
2288	7.402049352
2289	7.401791692
2290	7.39996209
2291	7.399137598
2292	7.39591693
2293	7.392928622
2294	7.392282605
2295	7.390921205
2296	7.390872865
2297	7.389205125
2298	7.388173705
2299	7.38701593
2300	7.384525219
2301	7.383853018
2302	7.382045247
2303	7.38054693
2304	7.377336366
2305	7.375595975
2306	7.372527007
2307	7.371772243
2308	7.37112322
2309	7.369888003
2310	7.369881158
2311	7.367522139
2312	7.367101483
2313	7.366730665
2314	7.366687925
2315	7.362958365
2316	7.362394364
2317	7.362048661
2318	7.360886483
2319	7.359061509
2320	7.357505977
2321	7.352003223
2322	7.350925972
2323	7.350255526
2324	7.343487763
2325	7.343332939
2326	7.341830192
2327	7.337150508
2328	7.332593964
2329	7.331985904
2330	7.331639129
2331	7.329543106
2332	7.328364772
2333	7.322829347
2334	7.322128298
2335	7.321026256
2336	7.318210235
2337	7.317759699
2338	7.314452669
2339	7.302766846
2340	7.302306292
2341	7.300760381
2342	7.300359298
2343	7.299628519
2344	7.299081912
2345	7.298912403
2346	7.2829715
2347	7.281539396
2348	7.281193232
2349	7.280448291
2350	7.269269582
2351	7.268942656
2352	7.263316468
2353	7.262449171
2354	7.259359978
2355	7.258938436
2356	7.258114867
2357	7.253471333
2358	7.253458523
2359	7.25303422
2360	7.25167932
2361	7.241160583
2362	7.239630077
2363	7.237910492
2364	7.2368273
2365	7.236024082
2366	7.235422798
2367	7.233546621
2368	7.233371523
2369	7.229064339
2370	7.228861874
2371	7.220868375
2372	7.220603917
2373	7.220596501
2374	7.220177672
2375	7.219622242
2376	7.217631316
2377	7.216296252
2378	7.214914527
2379	7.214608938
2380	7.211120962
2381	7.210729996
2382	7.209760589
2383	7.209682636
2384	7.209436692
2385	7.206808106
2386	7.206310708
2387	7.205265318
2388	7.205261774
2389	7.204684513
2390	7.202731765
2391	7.198166992
2392	7.197012695
2393	7.194621225
2394	7.19297069
2395	7.19111774
2396	7.190079999
2397	7.181715026
2398	7.177313985
2399	7.171924752
2400	7.170862529
2401	7.170597383
2402	7.168632205
2403	7.168389299
2404	7.160953514
2405	7.157295872
2406	7.15657639
2407	7.155736157
2408	7.155459546
2409	7.153873588
2410	7.150376327
2411	7.149998192
2412	7.147314839
2413	7.146362143
2414	7.146101298
2415	7.14565443
2416	7.143324904
2417	7.143315861
2418	7.143217248
2419	7.142359861
2420	7.141905717
2421	7.139737691
2422	7.138620602
2423	7.131802987
2424	7.129958573
2425	7.129079808
2426	7.128316893
2427	7.126298525
2428	7.126156136
2429	7.124810858
2430	7.124567524
2431	7.124081662
2432	7.123926805
2433	7.120875264
2434	7.117271606
2435	7.117185074
2436	7.11679416
2437	7.116620161
2438	7.116289652
2439	7.113977816
2440	7.112021211
2441	7.109066744
2442	7.108601805
2443	7.101500994
2444	7.101436447
2445	7.10131643
2446	7.100876496
2447	7.094444327
2448	7.091589367
2449	7.089912936
2450	7.0897395
2451	7.089396996
2452	7.082306518
2453	7.081938798
2454	7.080096829
2455	7.079677365
2456	7.079582452
2457	7.077368183
2458	7.077218436
2459	7.076903386
2460	7.074215076
2461	7.073739366
2462	7.072692733
2463	7.072055214
2464	7.069991919
2465	7.067279846
2466	7.065318739
2467	7.064358818
2468	7.060956966
2469	7.059675999
2470	7.058446043
2471	7.057694953
2472	7.055415233
2473	7.055149081
2474	7.054827363
2475	7.053377272
2476	7.053367359
2477	7.051300256
2478	7.051299112
2479	7.049522571
2480	7.048990206
2481	7.020435469
2482	7.016286307
2483	7.015924029
2484	7.013548577
2485	7.008793967
2486	7.008256458
2487	7.006278581
2488	7.005796821
2489	7.003979705
2490	7.002528446
2491	7.002388788
2492	7.001858458
2493	6.997880669
2494	6.997032616
2495	6.995045188
2496	6.988321835
2497	6.985920795
2498	6.985319054
2499	6.983609139
2500	6.979341155
2501	6.974630288
2502	6.973913823
2503	6.973880738
2504	6.972014394
2505	6.970057946
2506	6.965224547
2507	6.962916488
2508	6.959012786
2509	6.958391483
2510	6.958086617
2511	6.944250224
2512	6.942163814
2513	6.940789555
2514	6.937504328
2515	6.936853664
2516	6.933686808
2517	6.933367328
2518	6.932783462
2519	6.93258998
2520	6.931214518
2521	6.929141999
2522	6.929071702
2523	6.928039667
2524	6.922695881
2525	6.922442889
2526	6.921814294
2527	6.921505416
2528	6.917962838
2529	6.916225296
2530	6.913004988
2531	6.910182262
2532	6.907223541
2533	6.905037627
2534	6.903519544
2535	6.903159213
2536	6.901788302
2537	6.901480282
2538	6.897716235
2539	6.896834555
2540	6.895966249
2541	6.893234931
2542	6.893000912
2543	6.88858885
2544	6.887161185
2545	6.885573367
2546	6.883624164
2547	6.883275475
2548	6.883109042
2549	6.881909163
2550	6.881856913
2551	6.871052395
2552	6.870532679
2553	6.868301112
2554	6.868018152
2555	6.86602038
2556	6.865655361
2557	6.864600554
2558	6.863025061
2559	6.860765891
2560	6.859287166
2561	6.857893411
2562	6.857317361
2563	6.856150322
2564	6.854761859
2565	6.852613462
2566	6.850846332
2567	6.850545876
2568	6.850437607
2569	6.8489525
2570	6.848841399
2571	6.847756992
2572	6.845980111
2573	6.843319963
2574	6.842109434
2575	6.841281581
2576	6.84082308
2577	6.839328145
2578	6.832324596
2579	6.830556845
2580	6.829347802
2581	6.829324103
2582	6.824400634
2583	6.824242298
2584	6.82395977
2585	6.822838456
2586	6.81666083
2587	6.816339313
2588	6.812623551
2589	6.812098278
2590	6.810122077
2591	6.809691124
2592	6.807766116
2593	6.797933645
2594	6.797421345
2595	6.795282545
2596	6.788469795
2597	6.783544184
2598	6.782999432
2599	6.781705101
2600	6.780718576
2601	6.78055539
2602	6.778995531
2603	6.777593237
2604	6.776562666
2605	6.774877252
2606	6.772564715
2607	6.765344965
2608	6.763654796
2609	6.761157949
2610	6.761115868
2611	6.760439691
2612	6.758765821
2613	6.754824853
2614	6.75434895
2615	6.75416571
2616	6.752646265
2617	6.751760471
2618	6.750862353
2619	6.746055532
2620	6.745549739
2621	6.745242099
2622	6.743964937
2623	6.743812328
2624	6.742273002
2625	6.741847511
2626	6.740132996
2627	6.7396125
2628	6.733608688
2629	6.731850226
2630	6.724479693
2631	6.724306458
2632	6.723021791
2633	6.722629184
2634	6.722259022
2635	6.722126118
2636	6.721672244
2637	6.721344721
2638	6.718809378
2639	6.717933388
2640	6.707671297
2641	6.706964343
2642	6.705337472
2643	6.705105693
2644	6.704245571
2645	6.703270314
2646	6.70053256
2647	6.70015456
2648	6.699972043
2649	6.699519479
2650	6.693059152
2651	6.689378338
2652	6.686827104
2653	6.684919766
2654	6.684687192
2655	6.679491232
2656	6.677474423
2657	6.676183971
2658	6.674756752
2659	6.673043233
2660	6.671530203
2661	6.669813401
2662	6.663291516
2663	6.66013233
2664	6.659717634
2665	6.658993281
2666	6.658506079
2667	6.655389675
2668	6.653417428
2669	6.652184659
2670	6.651775032
2671	6.651636183
2672	6.650410426
2673	6.64918585
2674	6.64704619
2675	6.646475821
2676	6.644709864
2677	6.644610686
2678	6.640653732
2679	6.640351799
2680	6.635969729
2681	6.635695523
2682	6.632243389
2683	6.632077039
2684	6.631760139
2685	6.628730711
2686	6.628557399
2687	6.628218091
2688	6.623788342
2689	6.621596256
2690	6.620031346
2691	6.616284841
2692	6.615937633
2693	6.613416789
2694	6.613158254
2695	6.613153365
2696	6.612728851
2697	6.609742429
2698	6.606168922
2699	6.604788761
2700	6.603885838
2701	6.602258536
2702	6.601247336
2703	6.593463878
2704	6.5932499
2705	6.59278808
2706	6.592598625
2707	6.591051508
2708	6.589439569
2709	6.58775602
2710	6.587358058
2711	6.586839751
2712	6.585959336
2713	6.569653569
2714	6.568789808
2715	6.568638955
2716	6.567245415
2717	6.567099916
2718	6.565573014
2719	6.564903561
2720	6.564865725
2721	6.562800932
2722	6.562459641
2723	6.556996913
2724	6.5566211
2725	6.556277502
2726	6.554876732
2727	6.554851403
2728	6.553903601
2729	6.553574999
2730	6.553545745
2731	6.549466112
2732	6.548983894
2733	6.548365633
2734	6.542199506
2735	6.542134181
2736	6.539709555
2737	6.539578211
2738	6.539457884
2739	6.536839727
2740	6.536664507
2741	6.528125361
2742	6.526843966
2743	6.525679706
2744	6.52539175
2745	6.523789214
2746	6.521880409
2747	6.521537774
2748	6.518804441
2749	6.518437254
2750	6.517856964
2751	6.517593351
2752	6.515867624
2753	6.513953913
2754	6.512719183
2755	6.510176005
2756	6.510165505
2757	6.508240718
2758	6.507956156
2759	6.507646777
2760	6.507531562
2761	6.5051482
2762	6.504859518
2763	6.50354534
2764	6.503361349
2765	6.502904606
2766	6.500022545
2767	6.498777279
2768	6.498149754
2769	6.495709029
2770	6.494354449
2771	6.494347656
2772	6.493938743
2773	6.493794579
2774	6.490354886
2775	6.490309392
2776	6.488941532
2777	6.488836069
2778	6.487276836
2779	6.487158408
2780	6.486950753
2781	6.484913158
2782	6.484632103
2783	6.482551013
2784	6.481723449
2785	6.470851157
2786	6.470803937
2787	6.470792458
2788	6.470692722
2789	6.469094144
2790	6.467311278
2791	6.465996609
2792	6.461530415
2793	6.460205823
2794	6.45861112
2795	6.456750121
2796	6.456565734
2797	6.454677663
2798	6.45445204
2799	6.454403915
2800	6.453371531
2801	6.451834795
2802	6.448059725
2803	6.447676041
2804	6.4435976
2805	6.441718772
2806	6.438118944
2807	6.436049066
2808	6.435927935
2809	6.435612488
2810	6.43323417
2811	6.422997647
2812	6.422899596
2813	6.420304528
2814	6.417898052
2815	6.417697373
2816	6.416555156
2817	6.412704693
2818	6.411629415
2819	6.407294563
2820	6.405457187
2821	6.4053377
2822	6.405091131
2823	6.403841058
2824	6.40165841
2825	6.400588573
2826	6.400276274
2827	6.398940387
2828	6.398146278
2829	6.390734609
2830	6.390048472
2831	6.389787984
2832	6.38956454
2833	6.388152354
2834	6.385197924
2835	6.382624227
2836	6.381125703
2837	6.379048678
2838	6.378953138
2839	6.378083883
2840	6.377714603
2841	6.377566973
2842	6.373801751
2843	6.373800705
2844	6.373662245
2845	6.373214032
2846	6.370103097
2847	6.351724733
2848	6.351500008
2849	6.348220531
2850	6.347208861
2851	6.346921446
2852	6.345046039
2853	6.343746946
2854	6.342452417
2855	6.340971194
2856	6.339226544
2857	6.337150541
2858	6.336917022
2859	6.335489049
2860	6.335437037
2861	6.335336947
2862	6.334664639
2863	6.332935701
2864	6.330983244
2865	6.330432344
2866	6.32987131
2867	6.326688154
2868	6.323330524
2869	6.323316687
2870	6.320930657
2871	6.303481173
2872	6.30316007
2873	6.300614576
2874	6.296894217
2875	6.296659953
2876	6.296127572
2877	6.29446521
2878	6.293723704
2879	6.293258428
2880	6.292577417
2881	6.29189251
2882	6.290323601
2883	6.289633727
2884	6.288720735
2885	6.286316527
2886	6.285784236
2887	6.281514765
2888	6.278707211
2889	6.277230081
2890	6.272896011
2891	6.272694885
2892	6.271268945
2893	6.270232366
2894	6.270069338
2895	6.269090283
2896	6.268738533
2897	6.268459894
2898	6.258770267
2899	6.254179402
2900	6.253987135
2901	6.251914369
2902	6.251095356
2903	6.250995442
2904	6.249923957
2905	6.249499039
2906	6.249178777
2907	6.248950938
2908	6.247771061
2909	6.247486111
2910	6.245972229
2911	6.245246226
2912	6.244782223
2913	6.244199558
2914	6.243928411
2915	6.243768775
2916	6.243203151
2917	6.243040742
2918	6.242112133
2919	6.240957853
2920	6.240651358
2921	6.239273155
2922	6.233778717
2923	6.232267891
2924	6.23189617
2925	6.231732347
2926	6.227736229
2927	6.227682017
2928	6.227416013
2929	6.227240242
2930	6.226792977
2931	6.225823115
2932	6.224200704
2933	6.222169753
2934	6.217872603
2935	6.217834479
2936	6.217670241
2937	6.21744138
2938	6.211209846
2939	6.210987414
2940	6.21006324
2941	6.208054961
2942	6.207156624
2943	6.17789655
2944	6.176807334
2945	6.175614434
2946	6.173935936
2947	6.172465473
2948	6.170923951
2949	6.170659578
2950	6.170208895
2951	6.170154108
2952	6.169790504
2953	6.169420792
2954	6.169157512
2955	6.167650261
2956	6.165960486
2957	6.164698336
2958	6.164521457
2959	6.162967969
2960	6.159561647
2961	6.159413593
2962	6.159169826
2963	6.158348526
2964	6.157137829
2965	6.156219231
2966	6.156145086
2967	6.155939958
2968	6.155717537
2969	6.154812443
2970	6.153458019
2971	6.153454241
2972	6.153376746
2973	6.15265444
2974	6.150891724
2975	6.148960075
2976	6.14481674
2977	6.14468466
2978	6.143750061
2979	6.143536134
2980	6.142684013
2981	6.142454409
2982	6.138906113
2983	6.13571185
2984	6.115401859
2985	6.114075288
2986	6.113858181
2987	6.112970003
2988	6.112767776
2989	6.111535541
2990	6.111533972
2991	6.111363491
2992	6.110968385
2993	6.110525743
2994	6.11042402
2995	6.110353226
2996	6.104825437
2997	6.093165969
2998	6.09168354
2999	6.091422866
3000	6.084575792
3001	6.081363924
3002	6.07296584
3003	6.067630382
3004	6.064365568
3005	6.059609112
3006	6.058180383
3007	6.057880264
3008	6.056565557
3009	6.05439343
3010	6.054137179
3011	6.052287339
3012	6.051102779
3013	6.050839339
3014	6.05055059
3015	6.048747481
3016	6.047943821
3017	6.045178108
3018	6.044776631
3019	6.042830834
3020	6.041982078
3021	6.040613155
3022	6.040102932
3023	6.039929891
3024	6.038989616
3025	6.038694528
3026	6.034302173
3027	6.03189879
3028	6.031738739
3029	6.031523703
3030	6.030472236
3031	6.029004457
3032	6.028834188
3033	6.028674455
3034	6.018836751
3035	6.018679252
3036	6.017118813
3037	6.016622604
3038	6.016247334
3039	6.012981532
3040	6.011050764
3041	6.011014194
3042	6.008583212
3043	6.007439054
3044	6.007048825
3045	6.006976488
3046	6.004046238
3047	6.001376726
3048	6.001276443
3049	5.997220428
3050	5.996279472
3051	5.995395035
3052	5.994777391
3053	5.994746933
3054	5.987371682
3055	5.986623709
3056	5.985460951
3057	5.983688179
3058	5.983471697
3059	5.982827611
3060	5.98132787
3061	5.979176477
3062	5.976639034
3063	5.975523404
3064	5.975455169
3065	5.974518057
3066	5.971168806
3067	5.9711242
3068	5.97084787
3069	5.970192204
3070	5.969846255
3071	5.969307148
3072	5.968945311
3073	5.967620139
3074	5.965403508
3075	5.964607864
3076	5.961039563
3077	5.960168958
3078	5.957775657
3079	5.956644954
3080	5.955358711
3081	5.954986237
3082	5.952810095
3083	5.95179774
3084	5.951609423
3085	5.950536481
3086	5.950366067
3087	5.950206127
3088	5.948452199
3089	5.947061155
3090	5.946335096
3091	5.946153687
3092	5.941235453
3093	5.940071345
3094	5.935658735
3095	5.934042098
3096	5.933853111
3097	5.933096289
3098	5.9328798
3099	5.932087719
3100	5.930724554
3101	5.925817978
3102	5.925559699
3103	5.925454033
3104	5.925366319
3105	5.925061853
3106	5.925029278
3107	5.92430958
3108	5.923919176
3109	5.923823625
3110	5.922533059
3111	5.921847977
3112	5.913901875
3113	5.912665665
3114	5.911423247
3115	5.910703309
3116	5.909521505
3117	5.909520716
3118	5.908380767
3119	5.908370289
3120	5.907234408
3121	5.907228398
3122	5.905745588
3123	5.90542775
3124	5.904675979
3125	5.904598186
3126	5.904275689
3127	5.903989672
3128	5.89909669
3129	5.898838976
3130	5.898111271
3131	5.897967886
3132	5.892836785
3133	5.892830862
3134	5.887139846
3135	5.884702329
3136	5.880967774
3137	5.8801921
3138	5.878434613
3139	5.87259805
3140	5.872222519
3141	5.871354637
3142	5.863660041
3143	5.863273525
3144	5.859808028
3145	5.858822474
3146	5.858566284
3147	5.858365337
3148	5.856970827
3149	5.856035231
3150	5.855720847
3151	5.855461066
3152	5.855233079
3153	5.854673348
3154	5.854418712
3155	5.853343903
3156	5.853263429
3157	5.852702256
3158	5.850977649
3159	5.84173311
3160	5.834673451
3161	5.83305683
3162	5.832277936
3163	5.831507035
3164	5.830554986
3165	5.823697215
3166	5.823145112
3167	5.822227967
3168	5.821029973
3169	5.820949116
3170	5.819376053
3171	5.817855356
3172	5.816844955
3173	5.816640848
3174	5.816504024
3175	5.816012993
3176	5.813108376
3177	5.8126814
3178	5.807844204
3179	5.805837271
3180	5.805061413
3181	5.804746383
3182	5.803794464
3183	5.803418543
3184	5.795396613
3185	5.794342015
3186	5.791943554
3187	5.789129264
3188	5.787850144
3189	5.785958353
3190	5.785781947
3191	5.785571174
3192	5.785006632
3193	5.783367427
3194	5.783192573
3195	5.782052258
3196	5.780326365
3197	5.778730212
3198	5.778725997
3199	5.778305884
3200	5.777624005
3201	5.777609284
3202	5.770377142
3203	5.76912801
3204	5.765819398
3205	5.764941243
3206	5.764589795
3207	5.762453627
3208	5.761128386
3209	5.749506695
3210	5.749310135
3211	5.748497129
3212	5.748295744
3213	5.745016422
3214	5.743665755
3215	5.743222316
3216	5.742694663
3217	5.74256482
3218	5.742530701
3219	5.74048342
3220	5.740261632
